Y,V1,V2,V3,V4,Season,WindSpeed,Atmosphere,wdx,wdy
3.84126060862443,31.401,38.186,8.925,2.097,S2,1.562,1.791,-0.14370441391330233,-0.9896206553128498
27.1035426087639,31.386,31.277,10.654,0.0,S2,1.471,1.791,-0.39052671637939307,-0.920591594461914
13.0667273168823,30.373,,4.517,0.0,S2,1.768,1.791,-0.8322776237367383,-0.5543590506405829
34.8160161439255,31.555,39.692,8.523,1.045,S2,1.886,1.791,-0.8584313991681585,-0.5129283896629215
26.6851256799848,33.732,43.863,33.36,0.311,S2,2.745,1.791,-0.7012887255909179,-0.7128773550612097
45.1854675210305,32.505,35.111,4.19,0.926,S2,1.139,1.791,-0.914877207837073,-0.4037322065184311
6.67709289865724,34.972,32.031,8.313,0.0,S2,0.509,1.791,-0.8480018347087077,-0.5299932908355215
38.8020454821544,23.592,29.16,8.879,0.0,S2,1.892,1.791,-0.508294894095442,-0.8611830819497694
27.8658278421856,37.962,38.548,1.438,0.0,S2,1.124,1.791,0.20826069683263726,-0.978073352134074
4.05180461446329,34.328,43.469,,0.0,S2,3.335,1.791,-0.9438854966858053,-0.33027287073901573
27.9679453205846,37.43,42.546,2.817,0.0,S2,1.576,1.791,-0.49358204001419365,-0.8696992409881861
11.8782788206305,,31.218,0.037,1.549,S2,0.602,1.791,-0.9200482726544591,-0.39180502292026076
49.4022598254687,38.836,38.491,7.918,,S2,2.857,1.791,-0.5705732196219053,-0.821246735792778
37.7463266130179,34.081,35.423,2.336,0.987,S2,2.754,1.791,-0.9144730182592775,-0.4046468817077021
42.1338108235342,29.664,34.194,7.76,0.0,S2,2.007,1.791,-0.8278161658948501,-0.5609994612146701
43.0395928641544,27.531,26.537,3.712,0.0,S2,1.155,1.791,-0.12884449429552464,-0.9916648104524686
23.6793887516098,34.062,36.664,1.889,0.118,S2,2.9,1.791,-0.9474613205021035,-0.3198703583522711
14.7305798614222,34.464,34.226,0.033,1.07,S2,1.052,1.791,0.03079145908246612,-0.9995258306054791
7.59420991576988,36.47,40.594,9.977,3.363,S2,1.281,1.791,-0.03319757245547799,-0.9994488086855992
14.5724139842639,33.545,37.423,3.54,3.889,S2,0.475,1.791,-0.720971796233825,-0.6929644067593745
0.884723665596494,31.648,36.705,,0.0,S2,0.43,1.791,-0.12983609451845798,-0.9915354701472833
11.9554091446008,34.6,31.299,8.623,0.325,S2,1.744,1.791,-0.4909707250873596,-0.8711760712434613
52.9490229523808,35.852,37.508,5.275,1.014,S2,1.105,1.791,-0.7638152020777741,-0.6454349983343708
20.009073733454,35.676,41.014,10.415,,S1,0.382,1.601,-0.5160248513954131,-0.8565736119810964
35.3497225073406,26.498,30.188,13.676,2.985,S1,1.55,1.601,0.4356824462767121,-0.9001004421765051
10.6902857250252,27.288,30.402,3.095,0.0,S1,0.468,1.601,-0.40520556708832534,-0.9142256003857192
13.4783668434227,28.169,30.637,12.411,5.848,S1,0.227,1.601,0.428467777783701,-0.9035570615080694
55.3383486156644,36.593,42.036,12.158,0.0,S1,2.993,1.601,-0.8940041548636969,-0.44805866924594484
28.0671375720904,37.612,37.864,6.799,0.0,S1,1.823,1.601,-0.17332391834375033,-0.9848648736400182
31.702495852575,27.244,31.252,8.034,4.883,S1,2.21,1.601,-0.6242754207942122,-0.781204326019902
41.7246557199411,37.207,38.711,5.461,0.415,S1,1.274,1.601,-0.5722145708524369,-0.8201039476213741
31.5316666078128,35.32,38.566,10.248,0.0,S1,0.589,1.601,-0.08808934856984177,-0.9961125773066721
54.6008354990217,31.341,37.572,6.452,0.0,S1,1.985,1.601,-0.5389614493995115,-0.8423304316366457
21.0754688323692,34.421,37.569,9.718,0.667,S1,0.066,1.601,-0.5490303672310373,-0.8358024024003236
52.3192838917744,32.154,35.215,10.089,1.736,S1,3.82,1.601,-0.9503017429387141,-0.31133036692176713
2.48664783035248,34.855,44.028,4.451,0.0,S1,1.568,1.601,-0.9180777551230037,-0.3964003475633013
10.1977586853385,35.99,47.001,3.32,0.0,S1,2.303,1.601,0.1492367432008806,-0.9888014939707537
2.62360637400508,37.721,37.044,8.271,0.0,S1,0.179,1.601,0.021794601003238243,-0.9997624694731793
20.4265854650613,37.754,39.422,5.704,1.992,S1,1.695,1.601,-0.8059057051713365,-0.5920439125371452
30.4591412633151,38.392,41.873,4.098,0.0,S1,3.754,1.601,,
9.04370499833954,26.901,39.404,6.736,0.0,S1,3.877,1.601,-0.4557402498263536,-0.8901128157083308
25.280612035954,42.443,40.348,5.004,0.67,S1,1.727,1.601,-0.9600563880923124,-0.2798065969257036
61.88736752282,39.537,52.879,7.062,0.772,S1,1.511,1.601,-0.42431354907626717,-0.9055153295611854
25.6040365885007,30.585,34.935,9.418,0.0,S1,,1.601,-0.06914844865406194,-0.9976063813191737
36.8803109317662,35.351,45.308,3.943,1.755,S1,0.389,1.601,0.043782327048738905,-0.9990410941689022
7.43702261516677,33.955,42.859,6.008,1.1,S1,0.517,1.601,-0.901058357610213,-0.43369786278097516
28.9241097342334,36.407,39.416,7.196,0.274,S1,1.168,1.601,-0.8825244931676878,-0.47026643401280066
22.1977692298987,40.702,43.9,,1.647,S1,1.832,1.601,-0.9922483707147896,-0.12427055489473618
58.0283618904963,34.01,35.443,8.231,0.525,S1,1.84,-0.519,-0.8272547526190869,-0.5618269967428883
47.6962972970926,34.688,37.712,5.967,0.195,S1,2.085,-0.519,-0.4874821023343594,-0.8731329795075164
28.0519452367509,35.259,35.128,8.917,0.0,S1,3.423,-0.519,-0.9539691967748404,-0.2999046041740038
38.4768803271018,32.071,35.095,6.764,3.611,S1,0.496,-0.519,-0.28518905924502086,-0.9584712830789142
65.5964854375615,37.19,39.387,7.181,0.367,S1,0.234,-0.519,-0.21940412631920567,-0.9756340652899047
22.0797931627336,34.051,36.832,5.196,0.317,S1,2.374,-0.519,-0.9625357314470169,-0.271154873988568
37.336045723172,29.86,30.084,7.874,1.224,S1,0.787,-0.519,-0.7133057231272953,-0.7008530126594636
45.121738753713,33.828,33.382,5.403,0.0,S1,2.417,-0.519,-0.9515394586817396,-0.30752667944694156
33.081415368964,29.921,33.091,6.514,0.0,S1,2.368,-0.519,-0.8912997269517928,-0.4534145969591843
57.3443153824972,37.638,42.242,4.519,0.919,S1,1.739,-0.519,-0.5828272704290416,-0.8125960699168024
30.1898629862538,30.77,36.846,8.206,2.055,S1,1.692,-0.519,-0.8940041548636969,-0.44805866924594484
14.5912899844399,35.56,37.346,4.681,1.163,S1,2.174,-0.519,-0.9223825278678001,-0.38627771393675686
15.9916464582094,34.781,40.473,7.802,0.0,S1,1.479,-0.519,-0.5548674850788476,-0.8319387441406216
15.2554255757723,31.592,36.086,4.877,1.694,S1,2.509,-0.519,-0.42973897083417084,-0.9029531643149536
60.342571890597,32.742,34.415,3.543,0.0,S1,1.118,-0.519,-0.5917303862440088,-0.8061359376653023
39.9930866597053,20.959,26.364,4.39,0.606,S1,0.632,-0.519,-0.34590548582920283,-0.938269361576548
23.8136382161218,39.428,41.152,7.489,5.619,S1,1.567,-0.519,-0.47960426871213974,-0.8774848975527121
69.6846931425939,32.918,32.461,9.8,3.273,S1,1.158,-0.519,-0.7230474419651151,-0.6907983762775529
22.355812230761,36.79,39.197,3.709,0.215,S1,1.031,-0.519,-0.5125944378909596,-0.8586308533026583
22.4778000408531,38.086,37.819,4.745,0.0,S1,2.262,-0.519,-0.46373269966392905,-0.8859751595064075
23.0391466778538,35.806,41.657,6.064,0.912,S1,1.414,-0.519,-0.6527461184731799,-0.7575767319672624
31.8623220810177,36.962,37.614,4.642,0.669,S1,2.725,-0.519,-0.9820810846355278,-0.18845886341879858
46.5572066773632,35.657,35.183,6.239,0.0,S1,2.24,-0.519,-0.9992163132730707,-0.03958231030362694
26.641313035648,26.808,35.025,5.657,0.0,S1,2.324,-0.519,-0.9445441542165555,-0.3283844404586368
42.7531662593407,34.355,43.383,7.362,0.198,S1,3.483,-0.519,-0.9996976159352889,0.02459017473096799
33.7501217573895,29.022,28.329,8.33,2.45,S1,1.797,0.96,-0.6595377809763309,-0.7516714145587934
63.5045275498342,35.306,37.04,8.492,1.899,S1,,0.96,-0.9493634768842988,0.31417986688862704
16.5675836327881,33.621,39.391,6.692,,S1,1.752,0.96,-0.699861569254315,-0.7142785058231051
16.9805238978596,29.172,29.759,6.534,0.147,S1,1.376,0.96,-0.7957249928666515,-0.6056581013470944
47.0375000462774,31.045,36.7,4.875,6.617,S1,2.973,0.96,-0.4909707250873596,-0.8711760712434613
29.9372673683922,33.891,34.784,6.612,0.932,S1,2.223,0.96,-0.8574038262105108,-0.5146442254602457
24.1660347704786,37.781,37.687,10.382,1.892,S1,3.007,0.96,-0.9844479961702606,0.17567624437116908
54.5052177577213,35.996,35.766,5.607,2.355,S1,2.67,0.96,-0.9719073922594913,-0.23536359291818112
54.4184743276051,40.422,44.429,4.578,,S1,1.844,0.96,-0.5648105604323794,-0.8252205952495741
73.4524420981024,29.845,31.894,12.049,0.0,S1,2.118,0.96,-0.11892156929661223,-0.9929036510941185
34.3659336340311,24.056,27.568,5.448,0.0,S1,0.938,0.96,0.23264490557139142,-0.9725617450381638
17.3313816003144,34.653,32.79,5.497,0.621,S1,1.346,0.96,-0.25824358310075146,-0.9660798371704511
35.0330029222467,36.401,35.743,8.041,1.305,S1,0.046,0.96,-0.7055533408985557,-0.708656816200117
7.74462780996433,19.689,23.32,9.119,0.0,S1,0.861,0.96,-0.5779412324035513,-0.8160783858722545
22.2337702735013,31.628,34.665,14.166,0.896,S1,1.058,0.96,-0.886258343877352,-0.4631912649303452
22.9290862450754,33.811,45.21,3.757,1.338,S1,2.046,0.96,-0.6045522710579296,-0.7965654722360865
101.283956021346,38.636,36.063,7.851,0.809,S1,0.721,0.96,-0.5414860115792326,-0.8407097592296733
80.4872694122257,33.237,34.418,6.757,2.287,S1,0.75,0.96,-0.3914471125570812,-0.9202006075148634
55.4952617469129,28.386,34.267,7.106,0.0,S1,2.177,0.96,-0.9807378224768101,0.1953287576457829
80.9489679862542,37.657,42.678,6.146,0.0,S1,1.636,0.96,-0.013203289560348956,-0.9999128327733301
34.0608419381462,32.33,32.292,7.308,0.0,S1,1.516,0.96,-0.9227683443261316,-0.3853551384237787
103.308630553219,35.073,43.716,7.349,1.071,S1,1.623,0.96,-0.5013892375773694,-0.8652218400165267
36.3195913997316,31.795,33.427,3.946,0.0,S1,2.305,0.96,-0.8848647840073643,-0.4658479516146876
12.791531668511,33.912,35.947,5.202,0.0,S1,1.813,0.96,-0.9702360489301038,-0.24216112271894752
66.8932761558467,26.302,28.962,8.552,0.96,S1,0.646,0.96,-0.8630129261175845,-0.5051818379098408
2.70829940341898,31.744,33.501,5.143,1.451,S1,1.418,-0.84,-0.5254157519230612,-0.8508456309055857
10.9224388146687,33.112,37.673,3.198,2.802,S1,,-0.84,-0.8885632123459789,-0.45875420179590154
7.44548723779418,33.055,32.631,4.201,1.056,S1,2.869,-0.84,-0.7547045546099415,-0.656064810252013
36.4768284935811,30.868,34.102,4.741,0.0,S1,1.01,-0.84,-0.9921236040564625,0.1252627409648039
7.0696189559227,40.451,41.819,6.821,0.0,S1,1.416,-0.84,-0.3430891253931647,-0.9393028542685012
10.2949491035754,36.585,42.426,5.371,1.888,S1,1.618,-0.84,-0.7797107164493298,-0.6261399193902852
8.95503991370513,29.618,31.289,8.428,0.0,S1,2.039,-0.84,-0.6359228165940024,-0.7717526620201259
21.4667074998168,35.646,39.364,8.099,0.0,S1,2.205,-0.84,-0.9975093731871089,-0.07053403720092348
33.4275509740842,31.638,34.485,5.691,1.855,S1,1.555,-0.84,-0.7657480670024895,-0.64314065170999
34.6704533168241,38.64,50.636,8.232,1.241,S1,2.209,-0.84,-0.9468196852898834,-0.3217646399894901
38.329201592271,34.796,37.025,8.946,3.847,S1,2.466,-0.84,-0.9608914863734542,-0.2769251729529365
35.5986725206812,31.657,34.284,5.312,0.0,S1,0.331,-0.84,-0.204745481626436,-0.9788152469968777
103.621933811159,35.788,39.434,5.533,,S1,1.456,-0.84,-0.39052671637939307,-0.920591594461914
14.5382835240591,29.72,36.667,9.447,0.558,S1,2.911,-0.84,-0.6617898239196991,-0.7496894216649543
8.74590900047176,28.82,28.099,3.786,0.531,S1,3.045,-0.84,-0.9919978452746142,-0.12625480177214105
25.7793825725179,28.132,37.145,10.236,1.581,S1,2.897,-0.84,-0.040192843644056134,-0.9991919411803742
103.89713854362,34.48,42.962,7.246,0.0,S1,1.139,-0.84,-0.9824560379495724,-0.1864943256413673
29.2943922396377,42.084,38.882,5.813,0.0,S1,0.581,-0.84,-0.0561740880224072,-0.9984209892799984
22.1874667905081,27.144,28.111,5.63,0.61,S1,1.36,-0.84,-0.8511665113867638,-0.5248957705046651
34.236007291464,37.986,45.762,9.245,1.327,S1,1.764,-0.84,0.42394465546417814,-0.9056880970308483
17.0399797459478,32.667,37.248,4.727,0.0,S1,2.82,-0.84,-0.9967541695176818,-0.0805054380095929
13.7264183358833,38.065,40.088,6.753,0.0,S1,2.855,-0.84,-0.8522145998954571,-0.5231923888255887
23.630039716536,34.275,35.658,5.841,0.0,S1,2.642,-0.84,-0.8204534288357384,-0.5717133644683147
25.4495700724177,32.976,43.707,5.929,0.0,S1,0.691,-0.84,-0.08011771410860262,-0.9967854091458263
40.3081855744505,39.106,36.064,6.597,0.0,S1,0.516,-0.84,0.7017110917300265,-0.7124616086099336
56.9440448063324,29.983,33.257,6.131,0.79,S1,1.801,-0.06,-0.6557711953582518,-0.7549596938502144
18.9152115132183,33.385,40.582,12.872,0.0,S1,2.903,-0.06,-0.9651991086091324,-0.26151611946519926
21.284938686226,35.667,37.857,3.263,0.476,S1,2.695,-0.06,-0.9606140808009522,-0.2778859258165868
53.0467184167332,28.16,28.148,3.675,0.0,S1,2.591,-0.06,-0.4663885343599785,-0.8845799766089842
4.62952887152661,31.395,34.055,10.968,3.942,S1,1.518,-0.06,-0.7920767430553188,-0.6104215208451276
51.9986043576911,31.959,34.675,4.528,0.233,S1,1.898,-0.06,-0.8366858160947908,-0.5476831612764755
43.7462423548465,39.99,42.318,9.108,2.17,S1,2.148,-0.06,-0.5305113376229448,-0.8476778401335698
10.3851667568793,40.647,43.179,7.481,2.043,S1,2.162,-0.06,-0.2966699052383623,-0.9549800873975651
26.0719888049957,30.145,44.369,5.979,3.013,S1,1.219,-0.06,-0.602159857742585,-0.7983755417868398
31.9005260060798,32.167,36.848,5.247,0.0,S1,0.379,-0.06,-0.7223562821802798,-0.6915210781998506
2.8898838187711,31.399,63.644,9.404,0.252,S1,1.301,-0.06,,
6.96504139304257,28.334,33.563,4.089,0.0,S1,1.091,-0.06,-0.21452323377257498,-0.9767188859501782
35.5929387496645,36.604,43.363,11.883,5.499,S1,2.964,-0.06,-0.7840745572562678,-0.6206666485831082
26.7746953290408,26.879,27.182,11.948,0.524,S1,0.067,-0.06,-0.18218056297460222,-0.9832650926755495
14.8132036891473,38.146,39.561,6.934,0.78,S1,3.51,-0.06,-0.9995621693797634,0.02958833460709293
3.77673204904811,35.69,38.376,,0.0,S1,2.954,-0.06,,
10.428258341009,28.595,33.903,4.567,0.105,S1,2.867,-0.06,-0.5338977958565471,-0.8455490190281819
34.3297661927926,28.914,37.101,7.033,0.895,S1,1.926,-0.06,-0.9851428237003982,-0.17173705747917717
15.2609730350897,25.072,28.85,6.474,0.072,S1,0.572,-0.06,-0.6242754207942122,-0.781204326019902
19.4365665256863,38.022,36.626,4.727,0.603,S1,3.478,-0.06,-0.9971442356293734,-0.07552068161181187
7.52205125924649,28.212,37.982,6.0,0.0,S1,,-0.06,-0.15853200064419776,-0.9873538397007164
36.7605008151953,25.109,35.181,6.297,0.0,S1,1.429,-0.06,-0.9527619498137258,-0.3037180715518054
30.4431855767217,34.758,35.602,5.055,0.236,S1,2.236,-0.06,-0.8227337125766614,-0.5684269858036505
4.92980539630752,32.169,39.175,6.744,0.0,S1,0.672,-0.06,-0.6512296605275456,-0.758880708180922
12.3586026961248,28.654,33.745,4.256,0.0,S1,0.893,-0.06,-0.2272020946930871,-0.9738476308781951
17.3151832212179,32.116,36.838,13.056,1.367,S1,2.431,0.999,-0.7573227692245438,-0.6530407515722648
37.0607713335174,39.614,46.197,2.5,0.304,S1,3.447,0.999,-0.9996976159352889,0.02459017473096799
10.5374211607719,35.315,42.179,7.295,2.822,S1,1.436,0.999,0.04278326422991503,-0.9990843769681484
29.1399097229615,28.027,28.37,4.44,0.3,S1,1.563,0.999,-0.19494725510275504,-0.9808137273345543
34.9726486100844,27.561,30.127,8.436,,S1,2.506,0.999,-0.5598491000091821,-0.828594584352872
65.4836420887739,38.612,37.252,3.284,0.0,S1,2.991,0.999,-0.9074622144350489,-0.4201337041617077
22.3019765563749,36.757,40.824,5.377,0.15,S1,2.007,0.999,-0.9455250556146959,-0.32554933451756
7.47221137022267,29.102,32.429,5.767,0.0,S1,3.221,0.999,-0.43514892203553585,-0.9003584928523256
46.1224592639058,36.896,41.102,8.308,3.404,S1,2.25,0.999,-0.9254432005335625,-0.3788863716026169
21.9783906204391,34.422,41.781,9.377,0.393,S1,3.462,0.999,-0.8255655515134837,-0.5643062290585117
9.70258627980648,39.077,37.572,9.688,0.0,S1,2.741,0.999,-0.9991351502732795,0.04158066243329049
7.70441104578211,38.252,37.571,11.342,0.0,S1,0.45,0.999,-0.3023944113412521,-0.953182889056228
49.4426082591497,40.702,39.388,9.032,2.562,S1,1.681,0.999,-0.47521086746441915,-0.8798719403661616
17.548336424139,30.593,34.358,4.038,0.0,S1,3.118,0.999,-0.9474613205021035,-0.3198703583522711
26.29069426774,26.611,29.252,9.488,0.0,S1,4.005,0.999,-0.8100302341048499,-0.5863881136551474
19.105813007959,29.983,31.293,6.564,0.0,S1,0.377,0.999,-0.7427737668732652,-0.6695424790443846
5.66803156804883,33.899,36.328,6.552,0.0,S1,0.831,0.999,-0.9074622144350489,-0.4201337041617077
67.2597633697376,25.073,29.86,5.925,2.079,S1,1.149,0.999,,
17.0891377118492,34.521,36.815,6.522,0.377,S1,0.486,0.999,-0.23984255900035276,-0.9708117978744193
49.5201534989109,23.97,24.805,6.856,1.869,S1,1.195,0.999,-0.3355638039191449,-0.9420174804637723
30.03252090357,30.785,31.679,4.664,0.282,S1,0.923,0.999,-0.19984886647022213,-0.9798267349743869
22.4473894360184,31.453,41.558,6.66,0.0,S1,2.106,0.999,-0.3374471664966653,-0.9413444692690194
30.2048306079433,40.74,54.964,8.569,0.284,S1,1.684,0.999,-0.7244275917022038,-0.6893509007613938
60.7952094924258,36.974,40.454,8.808,0.107,S1,2.043,0.999,,
6.9710594245675,28.644,35.305,7.301,0.0,S1,0.52,0.999,-0.8501150182131602,-0.5265970526013589
10.5750219701984,32.462,30.891,1.139,0.0,S2,1.229,1.199,-0.8106162171056903,-0.5855777903620153
45.6641519159889,34.621,42.711,,0.524,S2,0.99,1.199,-0.5639850575694101,-0.8257849931056082
1.20995877681021,37.819,41.04,0.822,0.805,S2,2.776,1.199,-0.9981037720951457,-0.06155371742991315
3.76270365472174,35.731,36.617,14.981,1.408,S2,1.823,1.199,-0.7520742647385658,-0.6590783719087934
1.01400268825647,39.541,47.067,9.101,0.533,S2,3.572,1.199,-0.9280727102093326,-0.3723990394250557
2.47865406290124,30.059,30.032,6.186,,S2,1.236,1.199,-0.418872852076423,-0.9080448963533483
95.3094241838587,34.579,,15.773,1.505,S2,3.307,1.199,-0.9993666483722263,-0.03558513905077325
13.5322905644961,32.146,35.439,2.498,0.372,S2,1.896,1.199,-0.22427953377410545,-0.9745248538288133
65.8477259372027,30.621,33.203,10.991,0.0,S2,1.546,1.199,-0.48486051365711813,-0.8745914945253902
26.8947393072638,30.918,31.784,0.574,0.0,S2,1.058,1.199,-0.7394167837740848,-0.6732479631407646
11.8801299548864,40.744,39.477,4.625,2.172,S2,0.817,1.199,-0.7586273352119337,-0.6515248009625115
16.340587702241,31.41,35.364,5.073,0.985,S2,1.562,1.199,-0.4953204501728201,-0.8687103381683648
14.1975297499703,,38.451,5.872,2.762,S2,0.562,1.199,-0.3849961704940529,-0.9229181701022654
15.733273504762,,34.046,0.789,1.518,S2,1.264,1.199,-0.6977155875763978,-0.716374873130627
18.4813274495895,32.421,36.754,2.043,0.0,S2,1.711,1.199,-0.9975093731871089,-0.07053403720092348
2.42308036354981,26.799,31.369,0.771,3.28,S2,2.975,1.199,0.37073131761809125,-0.928740162875039
3.58985723767273,33.222,35.023,1.915,0.19,S2,1.999,1.199,-0.7461121806669601,-0.6658202564209004
5.00956814180531,33.187,43.67,1.632,0.511,S2,0.658,1.199,-0.06415957317709904,-0.9979396520680659
40.935878732932,28.744,29.426,4.692,,S2,1.049,1.199,-0.3308495416033552,-0.9436835172984901
28.9077747880163,40.232,47.569,8.713,3.957,S2,0.935,1.199,-0.3242357051487042,-0.9459763250244282
30.6101064927939,35.07,33.524,3.069,3.405,S2,0.713,1.199,-0.10699844918743381,-0.9942591874714983
2.65634374338992,35.112,34.851,2.432,0.0,S2,0.197,1.199,-0.644373451734328,-0.7647109615403638
39.7884580608672,30.699,32.351,11.028,0.0,S2,1.513,1.199,-0.5005237651869587,-0.8657227965596552
30.6295727880503,35.353,40.563,32.903,0.0,S2,0.157,1.199,-0.10600413666645214,-0.9943656887733004
33.1048740547201,29.914,,9.799,0.0,S2,2.564,1.199,-0.9917433518443803,0.1282385436305076
15.8620770831428,31.529,36.406,10.079,1.078,S2,3.298,1.619,-0.9001891603468001,-0.43549911089934845
55.4695799938058,31.917,38.469,18.845,0.0,S2,0.454,1.619,-0.7278652765185208,-0.6857201610267976
72.3332248599793,31.719,33.08,21.751,2.101,S2,0.885,1.619,-0.03919363177298771,-0.9992316344213905
26.7535130121082,36.85,38.631,37.923,0.638,S2,2.225,1.619,-0.8630129261175845,-0.5051818379098408
20.5513345007878,37.575,46.847,2.959,1.568,S2,2.697,1.619,-0.9484166665649998,-0.3170265392388057
1.87891967529355,37.496,38.549,7.993,1.266,S2,3.164,1.619,-0.9846231801613953,0.1746917087009583
14.6104563980529,34.753,37.687,16.191,,S2,1.99,1.619,0.14528035387985133,-0.9893905289502953
21.5650985552259,40.046,42.139,3.026,0.073,S2,1.777,1.619,-0.024201310117236845,-0.9997071054006815
4.04245562972496,37.804,41.145,2.378,3.221,S2,1.411,1.619,-0.5048461045998576,-0.8632093666488737
98.7657913088663,35.938,38.755,10.774,0.0,S2,1.146,1.619,-0.5305113376229448,-0.8476778401335698
0.867953994250508,32.668,37.309,6.266,0.0,S2,2.437,1.619,-0.6481889359592051,-0.7614795488390174
0.47933534699276,36.679,36.347,0.214,0.228,S2,1.38,1.619,-0.43154401648120805,-0.9020918810405439
7.02043515972854,36.871,42.748,2.394,0.0,S2,0.363,1.619,-0.5901169319831476,-0.8073177853774789
3.73230318790101,34.7,39.209,10.995,0.562,S2,3.553,1.619,-0.9997447968573986,0.022590731651694007
26.2798198108357,33.458,44.667,4.994,1.463,S2,,1.619,-0.9943243800178639,-0.10639091738532244
66.1048972896579,35.215,41.652,6.663,0.0,S2,,1.619,-0.5795722322051122,-0.8149208720218076
12.5544939794378,38.038,39.782,7.269,0.705,S2,2.826,1.619,-0.8501150182131602,-0.5265970526013589
35.9069318718183,38.088,39.592,10.211,0.122,S2,1.346,1.619,-0.8047200063247808,-0.5936545387855169
36.2407177522735,36.503,36.637,2.531,1.497,S2,3.189,1.619,-0.9997447968573986,-0.022590731651694007
18.1015622202646,31.759,33.94,4.471,0.526,S2,0.786,1.619,0.5428242836773928,-0.8398462937050597
26.6395449053787,35.158,33.955,,1.073,S2,1.058,1.619,-0.21061465246351876,-0.9775691628563532
25.8430417967885,30.386,35.114,3.407,1.45,S2,1.992,1.619,-0.6258365798542209,-0.7799542136025495
40.3691143553095,38.553,39.79,9.95,0.786,S2,0.973,1.619,-0.4874821023343594,-0.8731329795075164
7.37820554218475,,32.871,6.608,3.517,S2,3.917,1.619,-0.6109053812929518,-0.7917036156967537
27.3456342994028,30.092,28.261,2.012,1.683,S2,2.315,1.619,-0.7292352601962131,-0.6842630600043826
19.4539132343146,29.009,33.328,1.19,0.185,S2,3.897,-1.111,-0.9087185300800308,-0.4174094310017302
30.8003431736516,33.596,38.458,18.401,0.0,S2,0.528,-1.111,-0.7005754977103361,-0.7135782872312714
5.32551117499884,33.584,43.936,8.309,3.213,S2,3.732,-1.111,-0.9928573178215023,0.11930778033427758
86.8878074594698,33.581,35.805,17.96,2.298,S2,3.689,-1.111,-0.985821888966373,-0.16779512279792932
19.629250044787,38.56,41.003,7.48,0.0,S2,1.744,-1.111,-0.3430891253931647,-0.9393028542685012
18.6755223451701,33.218,39.574,5.439,0.0,S2,2.563,-1.111,-0.5381188496275607,-0.8428689718310377
10.3922808517971,33.134,36.213,2.139,0.0,S2,2.765,-1.111,-0.8903911157635676,-0.4551962883957966
43.9649754417014,35.719,41.034,19.463,0.148,S2,2.922,-1.111,-0.7702312540473074,-0.6377647021345036
11.9909973903564,37.242,37.4,1.115,0.0,S2,2.154,-1.111,-0.9687656267150869,0.2479781451969608
6.52690220047308,30.499,32.034,5.53,0.0,S2,0.227,-1.111,-0.5901169319831476,-0.8073177853774789
26.2170701751981,31.727,34.562,2.498,0.907,S2,2.499,-1.111,-0.8563728236387018,-0.5163580026813538
1.598560107103,36.363,36.433,6.423,1.401,S2,1.682,-1.111,-0.1861121554145913,-0.9825285062566557
29.4589257522116,43.63,49.478,2.915,0.682,S2,0.443,-1.111,-0.6890690604938261,-0.7246956808689808
65.9367632711043,37.796,41.041,3.253,0.357,S2,1.45,-1.111,-0.878256410397999,-0.47819000156299973
26.2397612884096,32.384,38.082,4.829,0.656,S2,0.754,-1.111,-0.6297285117322574,-0.7768152943341655
6.00991347476551,27.024,32.743,5.532,2.017,S2,0.631,-1.111,-0.2698176696029452,-0.9629114316332712
11.2172682670725,26.917,31.951,23.207,0.41,S2,1.097,-1.111,-0.36925168670070946,-0.9293294312937049
7.22105760665561,39.466,40.004,0.588,1.17,S2,1.2,-1.111,-0.8997532112139414,-0.4363990821601263
10.6375723840657,39.231,42.988,20.884,0.0,S2,5.171,-1.111,-0.9999438983695367,-0.010592455500673467
101.499625924886,33.973,37.535,8.124,0.0,S2,4.942,-1.111,-0.7407617999696278,0.671767784063628
5.54322879069818,27.291,37.656,2.641,0.0,S2,1.477,-1.111,-0.9083006663593701,-0.418317940675659
62.852387219866,31.509,35.467,28.2,0.642,S2,2.321,-1.111,-0.7902419168970087,-0.6127950006151659
4.43492686630851,31.675,34.628,25.56,6.436,S2,0.508,-1.111,-0.8094434410738426,-0.5871978505602151
33.2214285008973,24.506,29.495,4.667,,S2,2.228,-1.111,,
21.0224670472266,38.284,37.846,2.655,0.0,S2,2.053,-1.111,-0.37760058407691666,-0.9259685733893842
31.8621765400972,35.383,,11.242,1.202,S2,2.434,0.658,-0.9291857293277491,-0.36961314967633235
26.3452088586317,36.424,41.247,5.315,1.348,S2,2.723,0.658,-0.8609853000603436,-0.5086298389595326
38.8590223707618,36.072,37.286,1.593,0.279,S2,2.446,0.658,-0.916884424517315,-0.3991527928970962
46.526000398239,32.469,40.076,3.076,0.0,S2,2.422,0.658,-0.7547045546099415,-0.656064810252013
43.3479299488889,33.68,35.091,23.978,0.096,S2,0.959,0.658,0.12348036161121737,-0.9923470160666393
29.0731355362429,34.611,32.1,3.366,1.702,S2,0.589,0.658,-0.774043955179646,-0.633131862608296
0.690699135484735,25.587,30.238,0.782,0.0,S2,3.612,0.658,-0.9027859359779804,-0.4300901693835396
43.7320313197378,41.267,47.765,9.054,0.0,S2,3.22,0.658,-0.7612273584556017,-0.6484850875222241
44.2919591352962,24.712,33.812,4.304,0.757,S2,2.437,0.658,-0.8558560375357038,-0.5172141171832841
